sample_id,user_id,total_asset,cash_available,risk_preference,current_stock_position_value,action,market,stock_code,trade_time,volume_lot,volume_share,estimated_price,estimated_amount,volatility_20d,return_5d,abs_return_5d,avg_volume_20d,turnover_rate,estimated_amount_ratio,current_position_ratio,holding_ratio_after_trade,trade_volume_to_avg_volume,concentration_risk,volatility_risk,liquidity_risk,overall_risk_level,risk_preference_code,trade_hour
S000427,U0074,1779777.0,24226.97,conservative,155689.24,buy,SZSE,463944,2026-01-05 11:45:00,35,3500,6.364,22274.0,0.259719,-0.104969,0.104969,42700.6,0.055254,0.01251505,0.08747683,0.09999188,0.08196607,0,0,0,low,0,11
S000428,U0165,293756.0,85340.85,moderate,12307.03,buy,SZSE,424575,2026-01-05 10:11:00,109,10900,5.301,57780.9,0.411254,0.061926,0.061926,51530.46,0.076768,0.19669692,0.04189543,0.23859235,0.21152538,0,1,1,medium_high,1,10
S000429,U0148,1669896.0,603898.22,aggressive,182723.62,buy,SZSE,986029,2026-01-05 12:11:00,453,45300,13.0065,589194.45,0.164228,0.112353,0.112353,844673.05,0.048161,0.35283302,0.10942215,0.46225518,0.05363022,1,0,0,medium,2,12
S000430,U0082,1456719.0,60411.67,conservative,120649.97,buy,SZSE,520564,2026-01-05 12:02:00,6,600,78.1352,46881.12,0.11607,0.023194,0.023194,15274.94,0.067725,0.03218268,0.08282309,0.11500577,0.03928001,0,0,0,low,0,12
S000431,U0021,1950564.0,204087.06,moderate,123596.78,buy,SZSE,501321,2026-01-05 10:44:00,61,6100,24.515,149541.5,0.145604,0.080331,0.080331,27815.93,0.057277,0.07666577,0.06336464,0.14003041,0.21929879,0,0,1,medium,1,10
S000432,U0076,1817171.0,260356.88,aggressive,275829.09,buy,SZSE,588529,2026-01-05 12:22:00,124,12400,20.9871,260240.04,0.2065,-0.10061,0.10061,251512.91,0.013077,0.14321164,0.15179038,0.29500203,0.04930164,0,0,0,low,2,12
S000433,U0140,287164.0,28417.54,conservative,26505.2,buy,SZSE,032160,2026-01-05 11:23:00,6,600,34.2401,20544.06,0.338018,0.023065,0.023065,12784.78,0.017437,0.07154121,0.09229989,0.1638411,0.04693081,0,0,0,low,0,11
S000434,U0155,1608208.0,558999.68,moderate,51327.92,buy,SZSE,425712,2026-01-05 12:04:00,96,9600,41.6685,400017.6,0.324636,0.085962,0.085962,40701.44,0.053972,0.24873499,0.03191622,0.28065121,0.23586387,0,0,1,medium,1,12
S000435,U0125,998487.0,705443.49,moderate,695.37,buy,SZSE,359330,2026-01-05 10:32:00,120,12000,44.2873,531447.6,0.352598,0.160991,0.160991,40307.31,0.068141,0.5322529,0.00069643,0.53294932,0.29771275,1,1,1,high,1,10
S000436,U0060,1337372.0,86261.98,conservative,84275.77,buy,SZSE,096041,2026-01-05 10:45:00,9,900,77.7429,69968.61,0.377904,0.122532,0.122532,3750.71,0.115277,0.05231799,0.06301595,0.11533394,0.23995485,0,1,1,medium_high,0,10
S000437,U0177,1242502.0,53550.04,moderate,167684.3,buy,SZSE,422076,2026-01-05 10:28:00,8,800,58.5309,46824.72,0.313488,-0.144731,0.144731,23546.43,0.032008,0.03768583,0.13495696,0.1726428,0.03397543,0,0,0,low,1,10
S000438,U0110,1342176.0,817537.89,moderate,57329.96,buy,SZSE,911531,2026-01-05 10:08:00,350,35000,17.8957,626349.5,0.422038,0.122848,0.122848,238828.48,0.110141,0.46666719,0.04271419,0.50938137,0.14654869,1,1,1,high,1,10
S000439,U0138,1701409.0,573793.58,moderate,176926.17,buy,SZSE,119086,2026-01-05 10:29:00,190,19000,26.7107,507503.3,0.134647,0.013006,0.013006,234308.12,0.091576,0.29828413,0.10398803,0.40227216,0.08108981,1,0,0,medium,1,10
S000440,U0162,1028857.0,410800.22,conservative,26156.63,buy,SZSE,513301,2026-01-05 10:42:00,58,5800,52.909,306872.2,0.156456,-0.153526,0.153526,327798.47,0.11984,0.29826516,0.025423,0.32368816,0.0176938,1,1,0,medium_high,0,10
S000441,U0134,1888552.0,497181.2,moderate,150197.01,buy,SZSE,344717,2026-01-05 11:06:00,55,5500,69.458,382019.0,0.291607,0.12664,0.12664,64289.82,0.057321,0.20228143,0.07953025,0.28181168,0.08555009,0,0,0,low,1,11
S000442,U0063,408555.0,31897.46,moderate,48660.86,buy,SZSE,441992,2026-01-05 11:43:00,26,2600,10.7917,28058.42,0.5686,0.112068,0.112068,275474.32,0.077788,0.06867722,0.1191048,0.18778201,0.00943827,0,1,0,medium,1,11
S000443,U0100,1846074.0,191672.08,moderate,238148.48,buy,SZSE,788960,2026-01-05 11:57:00,153,15300,8.4831,129791.43,0.285133,-0.111222,0.111222,251716.94,0.048402,0.07030673,0.12900267,0.1993094,0.06078256,0,0,0,low,1,11
S000444,U0198,1542857.0,160301.3,conservative,136430.18,buy,SSE,640915,2026-01-05 10:46:00,85,8500,12.8491,109217.35,0.11794,-0.059018,0.059018,131906.43,0.048013,0.07078903,0.08842697,0.159216,0.06443962,0,0,0,low,0,10
S000445,U0042,653820.0,29390.55,moderate,24501.0,buy,SZSE,573108,2026-01-05 11:15:00,6,600,46.1424,27685.44,0.329195,-0.175085,0.175085,3838.84,0.042324,0.04234413,0.03747361,0.07981774,0.15629736,0,1,1,medium_high,1,11
S000446,U0103,1932646.0,621226.76,moderate,227059.64,buy,SZSE,453587,2026-01-05 09:38:00,244,24400,21.5197,525080.68,0.108691,0.031873,0.031873,351632.41,0.096889,0.27169005,0.11748641,0.38917646,0.06939065,1,0,0,medium,1,9
S000447,U0147,1474279.0,525765.76,moderate,42509.04,buy,SZSE,897226,2026-01-05 10:28:00,64,6400,79.2365,507113.6,0.202414,-0.044673,0.044673,47523.99,0.044406,0.34397397,0.02883378,0.37280775,0.13466881,1,0,1,medium_high,1,10
S000448,U0156,1160776.0,439989.12,moderate,72744.58,buy,SZSE,131343,2026-01-05 10:47:00,74,7400,40.6677,300940.98,0.289302,-0.115869,0.115869,29674.84,0.098485,0.25925844,0.06266892,0.32192737,0.24936947,1,0,1,medium_high,1,10
S000449,U0054,1639201.0,626364.92,aggressive,206612.71,buy,SZSE,481223,2026-01-05 12:25:00,143,14300,34.434,492406.2,0.136091,-0.13179,0.13179,154959.92,0.081704,0.30039403,0.12604477,0.4264388,0.09228193,1,0,0,medium,2,12
S000450,U0111,553193.0,8903.38,moderate,58402.15,buy,SZSE,047766,2026-01-05 12:11:00,2,200,43.2376,8647.52,0.152194,-0.133859,0.133859,2489.92,0.072031,0.01563201,0.10557283,0.12120484,0.08032396,0,0,0,low,1,12
S000451,U0046,976635.0,99640.03,conservative,21714.48,buy,SZSE,586648,2026-01-05 10:53:00,17,1700,54.1203,92004.51,0.177642,0.132871,0.132871,83594.61,0.020883,0.09420562,0.02223398,0.1164396,0.02033624,0,0,0,low,0,10
S000452,U0170,1479931.0,184230.14,conservative,113366.61,buy,SZSE,336620,2026-01-05 10:22:00,121,12100,14.1418,171115.78,0.136145,0.198728,0.198728,195841.58,0.023593,0.11562416,0.07660263,0.19222679,0.06178463,0,1,0,medium,0,10
S000453,U0147,1987339.0,321131.96,moderate,266439.23,buy,SZSE,479502,2026-01-05 10:57:00,55,5500,47.2945,260119.75,0.408357,0.082244,0.082244,75543.65,0.089654,0.13088846,0.13406833,0.2649568,0.07280559,0,1,0,medium,1,10
S000454,U0054,1686020.0,187879.23,moderate,57980.26,buy,SZSE,958725,2026-01-05 10:13:00,52,5200,30.4677,158432.04,0.121326,-0.123542,0.123542,81674.95,0.007167,0.09396807,0.03438883,0.1283569,0.06366701,0,0,0,low,1,10
S000455,U0028,557538.0,20026.95,moderate,70877.03,buy,SZSE,049237,2026-01-05 11:32:00,15,1500,10.546,15819.0,0.309526,-0.12159,0.12159,24642.8,0.116935,0.02837295,0.12712502,0.15549797,0.06086971,0,0,0,low,1,11
S000456,U0068,1123701.0,34345.01,moderate,87111.42,buy,SZSE,486020,2026-01-05 10:53:00,7,700,39.4892,27642.44,0.213861,-0.156011,0.156011,11513.33,0.056638,0.02459946,0.07752188,0.10212134,0.06079909,0,1,0,medium,1,10
S000457,U0035,1165185.0,562728.05,moderate,83881.29,buy,SZSE,179643,2026-01-05 10:19:00,65,6500,78.8026,512216.9,0.150058,0.217208,0.217208,120477.91,0.084326,0.43960135,0.07198967,0.51159102,0.0539518,1,1,0,medium_high,1,10
S000458,U0036,1351720.0,416592.79,moderate,177318.95,buy,SZSE,451896,2026-01-05 11:16:00,57,5700,72.4511,412971.27,0.532786,-0.06954,0.06954,77062.87,0.022363,0.3055154,0.13118023,0.43669563,0.07396558,1,1,0,medium_high,1,11
S000459,U0093,1292407.0,230722.64,moderate,143517.24,buy,SZSE,712739,2026-01-05 11:55:00,113,11300,15.5478,175690.14,0.117835,-0.076864,0.076864,98793.31,0.034394,0.13594026,0.11104648,0.24698673,0.11438022,0,0,1,medium,1,11
S000460,U0152,1626281.0,793386.55,moderate,13199.0,buy,SZSE,749898,2026-01-05 09:52:00,125,12500,55.9663,699578.75,0.314888,0.252508,0.252508,42815.75,0.10859,0.43017089,0.00811606,0.43828695,0.29194865,1,1,1,high,1,9
S000461,U0114,1808468.0,94584.61,conservative,96270.61,buy,SZSE,951338,2026-01-05 09:47:00,15,1500,50.7052,76057.8,0.201566,-0.045549,0.045549,8510.25,0.01149,0.04205648,0.05323324,0.09528972,0.1762581,0,0,1,medium,0,9
S000462,U0075,1179729.0,113166.71,conservative,13217.82,buy,SZSE,772907,2026-01-05 09:47:00,22,2200,45.6473,100424.06,0.31197,0.057501,0.057501,34286.97,0.097199,0.08512469,0.01120412,0.09632881,0.06416432,0,0,0,low,0,9
S000463,U0107,497481.0,18155.01,aggressive,29303.75,buy,SZSE,547449,2026-01-05 10:39:00,2,200,68.1736,13634.72,0.332539,-0.01954,0.01954,4869.45,0.027289,0.02740752,0.05890427,0.08631179,0.04107236,0,0,0,low,2,10
S000464,U0094,700466.0,94996.86,moderate,112731.78,buy,SZSE,204843,2026-01-05 10:23:00,10,1000,65.0975,65097.5,0.121357,-0.114356,0.114356,35758.46,0.101367,0.09293456,0.16093826,0.25387282,0.02796541,0,0,0,low,1,10
S000465,U0090,1254532.0,411168.05,moderate,24708.91,buy,SSE,659222,2026-01-05 11:18:00,39,3900,70.4782,274864.98,0.194284,-0.229733,0.229733,63185.55,0.073641,0.21909762,0.01969572,0.23879334,0.06172297,0,1,0,medium,1,11
S000466,U0146,240842.0,115356.71,moderate,7409.64,buy,SZSE,081503,2026-01-05 11:11:00,24,2400,34.5371,82889.04,0.2782,-0.123188,0.123188,29046.88,0.078213,0.34416356,0.03076557,0.37492913,0.08262505,1,0,0,medium,1,11
S000467,U0032,416990.0,17016.42,moderate,39773.63,buy,SZSE,116402,2026-01-05 10:17:00,2,200,66.2432,13248.64,0.203752,0.076127,0.076127,1341.92,0.114963,0.03177208,0.09538269,0.12715477,0.14903995,0,0,1,medium,1,10
S000468,U0137,1342869.0,439569.75,conservative,104485.79,buy,SZSE,748796,2026-01-05 11:27:00,121,12100,26.8567,324966.07,0.51648,-0.031144,0.031144,1107302.35,0.007787,0.24199387,0.07780788,0.31980175,0.01092746,1,1,0,medium_high,0,11
S000469,U0179,1098901.0,177620.16,aggressive,125015.08,buy,SZSE,473222,2026-01-05 11:57:00,37,3700,37.422,138461.4,0.475816,-0.071639,0.071639,46647.31,0.07769,0.12599989,0.11376374,0.23976362,0.07931861,0,1,0,medium,2,11
S000470,U0060,931727.0,180210.69,conservative,98498.45,buy,SZSE,500643,2026-01-05 11:48:00,26,2600,46.2527,120257.02,0.311133,-0.194478,0.194478,45993.5,0.046173,0.12906894,0.105716,0.23478494,0.05652972,1,1,0,medium_high,0,11
S000471,U0085,1662073.0,833317.12,moderate,236717.9,buy,SZSE,530419,2026-01-05 10:11:00,190,19000,33.3954,634512.6,0.293658,0.012604,0.012604,69812.74,0.002381,0.38175977,0.14242328,0.52418305,0.27215662,1,0,1,medium_high,1,10
S000472,U0126,515781.0,290151.02,moderate,79851.75,buy,SZSE,470406,2026-01-05 10:26:00,31,3100,64.2591,199203.21,0.563362,0.052847,0.052847,551363.21,0.012194,0.38621665,0.15481716,0.54103381,0.00562243,1,1,0,medium_high,1,10
S000473,U0055,1668168.0,503142.53,moderate,71575.85,buy,SZSE,709166,2026-01-05 12:06:00,617,61700,5.969,368287.3,0.58269,-0.15627,0.15627,1387524.34,0.036468,0.22077351,0.04290686,0.26368037,0.04446769,0,1,0,medium,1,12
S000474,U0143,961030.0,171879.29,moderate,132557.85,buy,SZSE,752151,2026-01-05 11:46:00,128,12800,10.1701,130177.28,0.462807,0.003336,0.003336,60158.66,0.092285,0.135456,0.1379331,0.2733891,0.21277068,0,1,1,medium_high,1,11
S000475,U0035,467229.0,55518.7,aggressive,73037.93,buy,SSE,664120,2026-01-05 10:24:00,6,600,70.8079,42484.74,0.250723,-0.13231,0.13231,6856.31,0.010236,0.09092916,0.15632148,0.24725064,0.08751065,0,0,0,low,2,10
S000476,U0065,1013980.0,43699.61,moderate,82982.8,buy,SZSE,533990,2026-01-05 12:18:00,13,1300,33.4762,43519.06,0.101193,0.051288,0.051288,5612.9,0.076346,0.04291905,0.0818387,0.12475775,0.23160951,0,0,1,medium,1,12
S000477,U0189,685112.0,171452.62,moderate,102106.24,buy,SZSE,056845,2026-01-05 12:26:00,43,4300,31.7595,136565.85,0.192486,-0.098709,0.098709,46132.63,0.069761,0.19933361,0.14903584,0.34836945,0.09320951,1,0,0,medium,1,12
S000478,U0170,296189.0,53457.62,moderate,6381.77,buy,SZSE,103018,2026-01-05 12:01:00,6,600,71.6205,42972.3,0.107147,0.117091,0.117091,5311.21,0.055733,0.14508405,0.02154629,0.16663034,0.1129687,0,0,1,medium,1,12
S000479,U0020,1905022.0,277530.26,moderate,280574.03,buy,SZSE,371340,2026-01-05 09:56:00,50,5000,42.3371,211685.5,0.36413,0.160861,0.160861,237895.78,0.027418,0.11111971,0.14728125,0.25840097,0.02101761,0,1,0,medium,1,9
S000480,U0182,956349.0,639847.6,aggressive,104420.09,buy,SZSE,383098,2026-01-05 09:45:00,96,9600,51.5604,494979.84,0.176024,-0.133322,0.133322,497176.89,0.108127,0.51757239,0.10918617,0.62675856,0.01930902,1,0,0,medium,2,9
S000481,U0177,1952336.0,192232.5,conservative,89886.18,buy,SZSE,524104,2026-01-05 11:10:00,23,2300,70.7014,162613.22,0.119857,-0.091379,0.091379,27578.54,0.094678,0.08329162,0.04604032,0.12933194,0.08339818,0,0,0,low,0,11
S000482,U0140,1274183.0,105993.05,moderate,177908.42,buy,SZSE,490310,2026-01-05 12:15:00,35,3500,30.1557,105544.95,0.166499,0.024456,0.024456,184082.15,0.085834,0.08283343,0.13962549,0.22245892,0.01901325,0,0,0,low,1,12
S000483,U0043,431381.0,79492.23,conservative,12771.57,buy,SZSE,447933,2026-01-05 10:41:00,13,1300,54.8774,71340.62,0.195049,0.102157,0.102157,47195.5,0.076033,0.16537729,0.02960625,0.19498354,0.027545,0,0,0,low,0,10
S000484,U0131,1514581.0,479445.52,moderate,71284.92,buy,SZSE,194495,2026-01-05 09:31:00,188,18800,18.478,347386.4,0.305751,-0.121553,0.121553,304237.3,0.110766,0.22936139,0.04706577,0.27642716,0.06179387,0,0,0,low,1,9
S000485,U0159,648239.0,461504.38,aggressive,8467.52,buy,SZSE,785286,2026-01-05 10:07:00,80,8000,48.0663,384530.4,0.188177,-0.046436,0.046436,1348015.78,0.075141,0.59319233,0.01306234,0.60625467,0.00593465,1,0,0,medium,2,10
S000486,U0113,1484363.0,85761.74,moderate,89189.77,buy,SZSE,981852,2026-01-05 09:53:00,15,1500,43.6989,65548.35,0.433798,-0.121083,0.121083,20057.72,0.051505,0.04415925,0.06008623,0.10424547,0.07478419,0,1,0,medium,1,9
S000487,U0086,1765568.0,36447.15,conservative,127889.05,buy,SZSE,062347,2026-01-05 10:58:00,6,600,57.0146,34208.76,0.127947,-0.011505,0.011505,24638.84,0.098099,0.0193755,0.07243507,0.09181057,0.0243518,0,0,0,low,0,10
S000488,U0034,296864.0,150148.79,moderate,17159.37,buy,SZSE,513943,2026-01-05 11:14:00,54,5400,19.4461,105008.94,0.278305,0.119388,0.119388,23433.42,0.014884,0.35372743,0.05780212,0.41152955,0.23044014,1,0,1,medium_high,1,11
S000489,U0129,1189375.0,301523.14,aggressive,105028.64,buy,SZSE,463342,2026-01-05 11:03:00,76,7600,32.4698,246770.48,0.335579,-0.051366,0.051366,205720.52,0.063796,0.20747912,0.08830574,0.29578486,0.03694332,0,0,0,low,2,11
S000490,U0196,1844430.0,183122.0,moderate,201312.76,buy,SZSE,342201,2026-01-05 10:17:00,67,6700,20.956,140405.2,0.487513,-0.06113,0.06113,24599.05,0.075516,0.0761239,0.10914633,0.18527022,0.27236822,0,1,1,medium_high,1,10
S000491,U0020,340302.0,23826.03,moderate,52237.1,buy,SSE,652566,2026-01-05 10:56:00,48,4800,4.5434,21808.32,0.104144,0.081885,0.081885,41533.62,0.092776,0.06408519,0.15350217,0.21758737,0.11556904,0,0,1,medium,1,10
S000492,U0182,357935.0,22765.34,moderate,44743.86,buy,SZSE,976675,2026-01-05 12:17:00,4,400,55.0962,22038.48,0.326519,-0.11734,0.11734,1489.12,0.028338,0.06157118,0.12500554,0.18657672,0.26861521,0,0,1,medium,1,12
S000493,U0013,1341067.0,608060.49,aggressive,7172.2,buy,SZSE,857520,2026-01-05 10:05:00,117,11700,50.7101,593308.17,0.130357,0.112218,0.112218,140863.15,0.114342,0.44241501,0.00534813,0.44776314,0.08305934,1,0,0,medium,2,10
S000494,U0063,1655405.0,119242.16,moderate,143156.62,buy,SZSE,988128,2026-01-05 12:18:00,36,3600,29.7568,107124.48,0.599765,-0.000873,0.000873,145367.99,0.064364,0.06471195,0.0864783,0.15119025,0.02476474,0,1,0,medium,1,12
S000495,U0096,1035433.0,479214.82,moderate,1720.34,buy,SZSE,178232,2026-01-05 10:27:00,95,9500,47.7168,453309.6,0.233618,-0.005583,0.005583,68138.75,0.115129,0.43779713,0.00166147,0.4394586,0.13942141,1,0,1,medium_high,1,10
S000496,U0165,430035.0,92919.82,aggressive,61538.62,buy,SZSE,140549,2026-01-05 10:57:00,14,1400,62.7519,87852.66,0.175327,0.116303,0.116303,80337.49,0.028744,0.20429188,0.14310143,0.34739331,0.01742648,0,0,0,low,2,10
S000497,U0091,437605.0,95797.94,moderate,40426.4,buy,SZSE,946631,2026-01-05 12:14:00,53,5300,12.7432,67538.96,0.147479,0.220354,0.220354,147124.47,0.011909,0.15433772,0.09238103,0.24671875,0.03602392,0,1,0,medium,1,12
S000498,U0019,1820912.0,291440.38,moderate,26471.75,buy,SZSE,739315,2026-01-05 11:43:00,40,4000,72.5824,290329.6,0.187644,-0.08947,0.08947,21652.34,0.112961,0.15944186,0.01453763,0.1739795,0.18473755,0,0,1,medium,1,11
S000499,U0161,1014683.0,49134.49,moderate,165612.31,buy,SZSE,584708,2026-01-05 11:00:00,19,1900,19.2217,36521.23,0.266559,0.099221,0.099221,55625.57,0.040456,0.03599275,0.16321581,0.19920856,0.03415696,0,0,0,low,1,11
S000500,U0141,1480308.0,526157.88,conservative,56361.48,buy,SZSE,189539,2026-01-05 11:22:00,246,24600,17.8488,439080.48,0.132239,-0.092191,0.092191,545848.46,0.026485,0.29661427,0.03807416,0.33468843,0.04506745,1,0,0,medium,0,11
S000501,U0074,757464.0,26311.22,conservative,74762.17,buy,SZSE,898513,2026-01-05 10:26:00,4,400,52.8657,21146.28,0.276625,-0.088681,0.088681,18990.24,0.037555,0.02791721,0.09870062,0.12661783,0.02106345,0,0,0,low,0,10
S000502,U0110,1215191.0,24944.72,conservative,111931.63,buy,SZSE,574039,2026-01-05 11:10:00,12,1200,15.4212,18505.44,0.170388,-0.071859,0.071859,13168.57,0.017609,0.01522842,0.09211032,0.10733874,0.0911261,0,0,0,low,0,11
S000503,U0035,1258482.0,544254.1,aggressive,54237.29,buy,SZSE,497744,2026-01-05 11:28:00,184,18400,22.349,411221.6,0.444347,0.174233,0.174233,216320.38,0.047552,0.32676002,0.04309739,0.3698574,0.08505902,0,1,0,medium,2,11
S000504,U0111,1671096.0,968680.53,moderate,99145.94,buy,SZSE,486059,2026-01-05 09:55:00,107,10700,74.823,800606.1,0.186559,0.03327,0.03327,418162.99,0.010138,0.47909043,0.05932989,0.53842032,0.02558811,1,0,0,medium,1,9
S000505,U0165,514174.0,221025.56,conservative,43213.28,buy,SZSE,836058,2026-01-05 10:12:00,22,2200,68.4724,150639.28,0.384833,-0.079967,0.079967,25875.96,0.063944,0.29297335,0.08404408,0.37701743,0.08502101,1,1,0,medium_high,0,10
S000506,U0161,389329.0,8927.32,moderate,51259.94,buy,SZSE,452963,2026-01-05 10:48:00,1,100,66.2033,6620.33,0.148582,0.093598,0.093598,3603.75,0.103431,0.01700446,0.13166227,0.14866673,0.02774885,0,0,0,low,1,10
S000507,U0067,1897793.0,1475131.3,aggressive,31013.61,buy,SSE,623387,2026-01-05 11:41:00,159,15900,62.2726,990134.34,0.459497,-0.203771,0.203771,467281.06,0.01719,0.52172937,0.01634193,0.5380713,0.03402663,1,1,0,medium_high,2,11
S000508,U0147,1926221.0,615733.02,aggressive,160999.36,buy,SZSE,227970,2026-01-05 10:14:00,144,14400,30.2923,436209.12,0.249306,-0.177207,0.177207,163459.27,0.084102,0.2264585,0.08358301,0.31004152,0.08809534,0,1,0,medium,2,10
S000509,U0131,1226064.0,286174.34,moderate,129078.26,buy,SZSE,310727,2026-01-05 12:02:00,33,3300,59.2428,195501.24,0.260237,-0.262104,0.262104,180057.98,0.10456,0.15945435,0.10527857,0.26473292,0.01832743,0,1,0,medium,1,12
S000510,U0055,1741818.0,135250.35,aggressive,291971.15,buy,SZSE,594983,2026-01-05 10:30:00,16,1600,58.5419,93667.04,0.247492,-0.035311,0.035311,12762.78,0.006536,0.05377545,0.16762437,0.22139982,0.12536458,0,0,1,medium,2,10
S000511,U0118,1013565.0,167242.26,moderate,146318.97,buy,SZSE,296778,2026-01-05 09:39:00,46,4600,24.5077,112735.42,0.284228,0.028044,0.028044,235535.44,0.099106,0.11122663,0.14436071,0.25558734,0.01952997,0,0,0,low,1,9
S000512,U0057,1220640.0,183606.74,moderate,127773.41,buy,SZSE,939127,2026-01-05 10:11:00,113,11300,13.8751,156788.63,0.159968,0.052402,0.052402,285685.88,0.007899,0.12844789,0.10467739,0.23312528,0.03955393,0,0,0,low,1,10
S000513,U0016,1846700.0,203956.4,conservative,22953.92,buy,SZSE,114494,2026-01-05 10:10:00,29,2900,57.4448,166589.92,0.134114,7.4e-05,7.4e-05,60791.73,0.009269,0.09020952,0.01242969,0.10263921,0.04770386,0,0,0,low,0,10
S000514,U0124,1261486.0,619236.53,aggressive,203301.26,buy,SZSE,562195,2026-01-05 09:55:00,353,35300,14.166,500059.8,0.443277,0.104981,0.104981,721947.65,0.022939,0.39640535,0.16116014,0.55756549,0.04889551,1,1,0,medium_high,2,9
S000515,U0018,1356053.0,681984.6,aggressive,70489.74,buy,SZSE,439982,2026-01-05 10:40:00,85,8500,70.3196,597716.6,0.200276,-0.085642,0.085642,101245.06,0.035554,0.44077672,0.05198155,0.49275828,0.08395472,1,0,0,medium,2,10
S000516,U0160,386026.0,75124.62,aggressive,24711.45,buy,SZSE,376044,2026-01-05 11:08:00,14,1400,53.4567,74839.38,0.58759,0.093247,0.093247,23602.62,0.066392,0.19387135,0.064015,0.25788634,0.05931545,0,1,0,medium,2,11
S000517,U0149,245879.0,34888.38,conservative,17521.06,buy,SZSE,415924,2026-01-05 12:19:00,6,600,40.0584,24035.04,0.244898,0.10285,0.10285,12606.31,0.078407,0.0977515,0.07125889,0.16901038,0.04759521,0,0,0,low,0,12
S000518,U0058,786117.0,132959.02,moderate,109140.85,buy,SZSE,248053,2026-01-05 11:07:00,45,4500,25.1558,113201.1,0.13117,0.059075,0.059075,242512.9,0.112374,0.14400032,0.13883538,0.2828357,0.01855571,0,0,0,low,1,11
S000519,U0146,297265.0,79078.66,moderate,34127.15,buy,SZSE,922967,2026-01-05 10:51:00,25,2500,29.0315,72578.75,0.618633,-0.136882,0.136882,44414.18,0.04697,0.24415505,0.11480378,0.35895883,0.05628833,1,1,0,medium_high,1,10
S000520,U0169,979548.0,146563.87,aggressive,97945.4,buy,SZSE,592854,2026-01-05 10:19:00,28,2800,40.2704,112757.12,0.481061,0.041234,0.041234,13907.54,0.048484,0.11511138,0.0999904,0.21510178,0.20132969,0,1,1,medium_high,2,10
S000521,U0071,1496927.0,265119.5,conservative,36271.36,buy,SZSE,774976,2026-01-05 10:24:00,81,8100,24.5801,199098.81,0.377793,0.143144,0.143144,808923.75,0.080055,0.13300502,0.02423055,0.15723557,0.0100133,0,1,0,medium,0,10
S000522,U0165,958290.0,352038.53,aggressive,72507.61,buy,SZSE,767126,2026-01-05 10:03:00,60,6000,56.6471,339882.6,0.105372,0.1125,0.1125,76017.02,0.05757,0.35467614,0.07566353,0.43033968,0.0789297,1,0,0,medium,2,10
S000523,U0059,1206478.0,364850.87,moderate,163138.78,buy,SZSE,101877,2026-01-05 11:13:00,96,9600,27.1444,260586.24,0.505219,0.117396,0.117396,107866.11,0.08932,0.21598922,0.13521903,0.35120824,0.08899923,1,1,0,medium_high,1,11
S000524,U0083,763647.0,268334.63,moderate,2548.91,buy,SZSE,277343,2026-01-05 11:48:00,49,4900,53.9814,264508.86,0.117172,0.055197,0.055197,195032.57,0.076391,0.34637583,0.00333781,0.34971363,0.02512401,1,0,0,medium,1,11
S000525,U0060,1485150.0,99069.25,aggressive,113845.76,buy,SZSE,552503,2026-01-05 09:51:00,27,2700,26.3719,71204.13,0.305068,0.076558,0.076558,421362.14,0.047289,0.04794407,0.07665607,0.12460013,0.00640779,0,0,0,low,2,9
S000526,U0036,771774.0,184186.2,moderate,54264.08,buy,SSE,679855,2026-01-05 12:15:00,57,5700,26.5247,151190.79,0.21415,0.082138,0.082138,24249.17,0.095727,0.19590034,0.07031084,0.26621118,0.23505955,0,0,1,medium,1,12
S000527,U0076,853841.0,216629.4,conservative,48753.65,buy,SSE,605796,2026-01-05 12:28:00,46,4600,46.9001,215740.46,0.276829,0.207261,0.207261,147129.17,0.089802,0.25267053,0.05709921,0.30976975,0.03126504,1,1,0,medium_high,0,12
S000528,U0168,1705041.0,395515.09,conservative,147675.27,buy,SZSE,207632,2026-01-05 10:09:00,264,26400,11.4954,303478.56,0.144447,-0.006524,0.006524,1160956.51,0.043005,0.17798901,0.08661098,0.26459999,0.02273987,1,0,0,medium,0,10
S000529,U0030,318198.0,60432.06,aggressive,44715.94,buy,SZSE,208076,2026-01-05 11:43:00,8,800,60.4565,48365.2,0.30457,0.01164,0.01164,20729.7,0.074269,0.15199718,0.14052867,0.29252585,0.03859197,0,0,0,low,2,11
S000530,U0165,659592.0,171571.22,moderate,87167.53,buy,SZSE,076538,2026-01-05 11:52:00,353,35300,4.6591,164466.23,0.109078,0.061443,0.061443,572460.36,0.085116,0.2493454,0.13215372,0.38149912,0.06166366,1,0,0,medium,1,11
S000531,U0121,1483407.0,266580.71,moderate,45157.5,buy,SZSE,731035,2026-01-05 10:34:00,35,3500,59.795,209282.5,0.290183,0.062187,0.062187,39053.15,0.106689,0.14108232,0.03044175,0.17152406,0.08962145,0,0,0,low,1,10
S000532,U0049,1667165.0,155599.14,moderate,65535.94,buy,SZSE,549585,2026-01-05 10:36:00,23,2300,54.3232,124943.36,0.246291,-0.005751,0.005751,18659.43,0.058305,0.07494361,0.03930981,0.11425342,0.12326204,0,0,1,medium,1,10
